unique_row_id,match_id,match_alternative_id,match_type,match_date,home_team_id,home_team,visiting_team_id,visiting_team,set_number,home_team_score,visiting_team_score,rally_number,point_won_by,serving_team,receiving_team,setter_position,home_setter_position,visiting_setter_position,possession_number,video_time,code,custom_code,point_phase,attack_phase,team,player_id,player_name,player_number,skill,skill_type,skill_subtype,evaluation_code,attack_code,set_code,set_type,start_zone,end_zone,end_subzone,num_players_numeric,start_coordinate,mid_coordinate,end_coordinate,start_coordinate_x,start_coordinate_y,mid_coordinate_x,mid_coordinate_y,end_coordinate_x,end_coordinate_y,home_p1,home_p2,home_p3,home_p4,home_p5,home_p6,visiting_p1,visiting_p2,visiting_p3,visiting_p4,visiting_p5,visiting_p6,file_id,file_name,created_by,create_datetime
52,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,2,3,6,Monge Gerbaudo Savigliano,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,4.0,4,1,2,520.0,*03AM!X8~93~P,,Reception,Transition,Negrini CTE Acqui Terme,ARG-AND-96,Andrea Argenta,3.0,Attack,Half ball attack,Soft spike,!,X8,,,9,3,,,,,,,,,,,,3.0,12.0,8.0,5.0,11.0,14.0,18.0,6.0,1.0,11.0,4.0,16.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
53,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,2,3,6,Monge Gerbaudo Savigliano,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,1.0,4,1,3,520.0,a06BH!,,Serve,,Monge Gerbaudo Savigliano,SAC-MAU-98,Mauro Sacripanti,6.0,Block,High ball block,,!,,,,,,,,,,,,,,,,,3.0,12.0,8.0,5.0,11.0,14.0,18.0,6.0,1.0,11.0,4.0,16.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
54,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,2,3,6,Monge Gerbaudo Savigliano,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,4.0,4,1,4,520.0,*08DT!~~~97,,Reception,,Negrini CTE Acqui Terme,GUA-FRA-03,Francesco Guastamacchia,8.0,Dig,Head ball dig,Standing Float,!,,,,9,7,,,,,,,,,,,,3.0,12.0,8.0,5.0,11.0,14.0,18.0,6.0,1.0,11.0,4.0,16.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
55,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,2,3,6,Monge Gerbaudo Savigliano,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,4.0,4,1,4,520.0,*21EH+~~~~~~2,,Reception,,Negrini CTE Acqui Terme,TRO-FIL-05,Filippo Trombin,21.0,Set,High ball set,,+,,,,,,,,,,,,,,,,,3.0,12.0,8.0,5.0,11.0,14.0,18.0,6.0,1.0,11.0,4.0,16.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
56,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,2,3,6,Monge Gerbaudo Savigliano,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,4.0,4,1,4,523.0,*12AH/V5~45~H2,,Reception,Transition,Negrini CTE Acqui Terme,PET-MIC-96,Michal Petras,12.0,Attack,High ball attack,Hard,/,V5,,,4,5,,2.0,,,,,,,,,,3.0,12.0,8.0,5.0,11.0,14.0,18.0,6.0,1.0,11.0,4.0,16.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
57,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,2,3,6,Monge Gerbaudo Savigliano,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,1.0,4,1,5,523.0,a01BH#~~~~2~~2,,Serve,,Monge Gerbaudo Savigliano,BAL-RIC-97,Riccardo Ballan,1.0,Block,High ball block,,#,,,,,2,,,,,,,,,,,,3.0,12.0,8.0,5.0,11.0,14.0,18.0,6.0,1.0,11.0,4.0,16.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
58,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,2,4,6,Monge Gerbaudo Savigliano,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,1.0,4,1,5,526.0,ap02:04,,Serve,,Monge Gerbaudo Savigliano,,,,Point,,,0,,,,,,,,,,,,,,,,,3.0,12.0,8.0,5.0,11.0,14.0,18.0,6.0,1.0,11.0,4.0,16.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
59,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,2,4,7,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,1.0,4,1,1,547.0,a18SQ+~~~16,,Serve,,Monge Gerbaudo Savigliano,PIS-MAT-95,Matteo Pistolesi,18.0,Serve,Jump serve,Jump Spin,+,,,,1,6,,,,,,,,,,,,3.0,12.0,8.0,5.0,11.0,14.0,18.0,6.0,1.0,11.0,4.0,16.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
60,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,2,4,7,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,4.0,4,1,2,547.0,*11RQ-~~~16,,Reception,,Negrini CTE Acqui Terme,BOT-IAC-87,Iacopo Botto,11.0,Reception,Jump serve reception,Jump Spin,-,,,,1,6,,,,,,,,,,,,3.0,12.0,8.0,5.0,11.0,14.0,18.0,6.0,1.0,11.0,4.0,16.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
61,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,2,4,7,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,4.0,4,1,2,547.0,*05EH+~~B,,Reception,,Negrini CTE Acqui Terme,BEL-GIU-03,Giuseppe Bellanova,5.0,Set,High ball set,,+,,,,,,,,,,,,,,,,,3.0,12.0,8.0,5.0,11.0,14.0,18.0,6.0,1.0,11.0,4.0,16.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
62,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,2,4,7,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,4.0,4,1,2,550.0,*03AH#V8~94~H2,,Reception,Transition,Negrini CTE Acqui Terme,ARG-AND-96,Andrea Argenta,3.0,Attack,High ball attack,Hard,#,V8,,,9,4,,2.0,,,,,,,,,,3.0,12.0,8.0,5.0,11.0,14.0,18.0,6.0,1.0,11.0,4.0,16.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
63,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,2,4,7,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,1.0,4,1,3,550.0,a04DH=~~~96,,Serve,,Monge Gerbaudo Savigliano,SCH-AND-01,Andrea Schiro,4.0,Dig,High ball dig,Float,=,,,,9,6,,,,,,,,,,,,3.0,12.0,8.0,5.0,11.0,14.0,18.0,6.0,1.0,11.0,4.0,16.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
64,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,3,4,7,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,4.0,4,1,4,553.0,*p03:04,,Reception,,Negrini CTE Acqui Terme,,,,Point,,,0,,,,,,,,,,,,,,,,,3.0,12.0,8.0,5.0,11.0,14.0,18.0,6.0,1.0,11.0,4.0,16.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
65,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,3,4,8,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,3.0,3,1,0,558.0,*z3,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,12.0,8.0,5.0,11.0,14.0,3.0,18.0,6.0,1.0,11.0,4.0,16.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
66,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,3,4,8,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,3.0,3,1,1,575.0,*12SQ!~~~11,,Reception,,Negrini CTE Acqui Terme,PET-MIC-96,Michal Petras,12.0,Serve,Jump serve,Jump Spin,!,,,,1,1,,,,,,,,,,,,12.0,8.0,5.0,11.0,14.0,3.0,18.0,6.0,1.0,11.0,4.0,16.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
67,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,3,4,8,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,1.0,3,1,2,575.0,a06RQ!~~~11,,Serve,,Monge Gerbaudo Savigliano,SAC-MAU-98,Mauro Sacripanti,6.0,Reception,Jump serve reception,Jump Spin,!,,,,1,1,,,,,,,,,,,,12.0,8.0,5.0,11.0,14.0,3.0,18.0,6.0,1.0,11.0,4.0,16.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
68,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,3,4,8,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,1.0,3,1,2,575.0,a18ET+K7B,,Serve,,Monge Gerbaudo Savigliano,PIS-MAT-95,Matteo Pistolesi,18.0,Set,Head ball set,,+,,K7,,,,,,,,,,,,,,,12.0,8.0,5.0,11.0,14.0,3.0,18.0,6.0,1.0,11.0,4.0,16.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
69,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,3,4,8,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,1.0,3,1,2,577.0,a06AM#X6~25~H2,,Serve,Transition,Monge Gerbaudo Savigliano,SAC-MAU-98,Mauro Sacripanti,6.0,Attack,Half ball attack,Hard,#,X6,,,2,5,,2.0,,,,,,,,,,12.0,8.0,5.0,11.0,14.0,3.0,18.0,6.0,1.0,11.0,4.0,16.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
70,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,3,4,8,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,3.0,3,1,3,577.0,*12DT=~~~26B,,Reception,,Negrini CTE Acqui Terme,PET-MIC-96,Michal Petras,12.0,Dig,Head ball dig,Standing Float,=,,,,2,6,B,,,,,,,,,,,12.0,8.0,5.0,11.0,14.0,3.0,18.0,6.0,1.0,11.0,4.0,16.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
71,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,3,5,8,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,1.0,3,1,4,580.0,ap03:05,,Serve,,Monge Gerbaudo Savigliano,,,,Point,,,0,,,,,,,,,,,,,,,,,12.0,8.0,5.0,11.0,14.0,3.0,18.0,6.0,1.0,11.0,4.0,16.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
72,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,3,5,9,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,6.0,3,6,0,586.0,az6,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,12.0,8.0,5.0,11.0,14.0,3.0,6.0,1.0,11.0,4.0,16.0,18.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
73,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,3,5,9,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,6.0,3,6,1,602.0,a06SQ!~~~56A,,Serve,,Monge Gerbaudo Savigliano,SAC-MAU-98,Mauro Sacripanti,6.0,Serve,Jump serve,Jump Spin,!,,,,5,6,A,,,,,,,,,,,12.0,8.0,5.0,11.0,14.0,3.0,6.0,1.0,11.0,4.0,16.0,18.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
74,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,3,5,9,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,3.0,3,6,2,602.0,*21RQ!~~~56A,,Reception,,Negrini CTE Acqui Terme,TRO-FIL-05,Filippo Trombin,21.0,Reception,Jump serve reception,Jump Spin,!,,,,5,6,A,,,,,,,,,,,12.0,8.0,5.0,11.0,14.0,3.0,6.0,1.0,11.0,4.0,16.0,18.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
75,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,3,5,9,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,3.0,3,6,2,602.0,*05EM+K7P~~~2,,Reception,,Negrini CTE Acqui Terme,BEL-GIU-03,Giuseppe Bellanova,5.0,Set,Half ball set,,+,,K7,,,,,,,,,,,,,,,12.0,8.0,5.0,11.0,14.0,3.0,6.0,1.0,11.0,4.0,16.0,18.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
76,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,3,5,9,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,3.0,3,6,2,605.0,*12AM#XP~87~T2,,Reception,Transition,Negrini CTE Acqui Terme,PET-MIC-96,Michal Petras,12.0,Attack,Half ball attack,Tip,#,XP,,,8,7,,2.0,,,,,,,,,,12.0,8.0,5.0,11.0,14.0,3.0,6.0,1.0,11.0,4.0,16.0,18.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
77,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,3,5,9,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,6.0,3,6,3,605.0,a$$&H=,,Serve,,Monge Gerbaudo Savigliano,,,,,,,=,,,,,,,,,,,,,,,,,12.0,8.0,5.0,11.0,14.0,3.0,6.0,1.0,11.0,4.0,16.0,18.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
78,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,4,5,9,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,3.0,3,6,4,608.0,*p04:05,,Reception,,Negrini CTE Acqui Terme,,,,Point,,,0,,,,,,,,,,,,,,,,,12.0,8.0,5.0,11.0,14.0,3.0,6.0,1.0,11.0,4.0,16.0,18.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
79,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,4,5,10,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,2.0,2,6,0,615.0,*z2,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,8.0,5.0,11.0,14.0,3.0,12.0,6.0,1.0,11.0,4.0,16.0,18.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
80,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,4,5,10,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,2.0,2,6,1,626.0,*08SM!~~~78,,Reception,,Negrini CTE Acqui Terme,GUA-FRA-03,Francesco Guastamacchia,8.0,Serve,Jump-float serve,Jump Float,!,,,,7,8,,,,,,,,,,,,8.0,5.0,11.0,14.0,3.0,12.0,6.0,1.0,11.0,4.0,16.0,18.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
81,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,4,5,10,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,6.0,2,6,2,626.0,a13RM!~~~78,,Serve,,Monge Gerbaudo Savigliano,PRO-FRA-01,Francesco Prosperi Turri,13.0,Reception,Jump-float serve reception,Jump Float,!,,,,7,8,,,,,,,,,,,,8.0,5.0,11.0,14.0,3.0,12.0,6.0,1.0,11.0,4.0,16.0,18.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
82,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,4,5,10,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,6.0,2,6,2,626.0,a18ET+K7F~~~2,,Serve,,Monge Gerbaudo Savigliano,PIS-MAT-95,Matteo Pistolesi,18.0,Set,Head ball set,,+,,K7,,,,,,,,,,,,,,,8.0,5.0,11.0,14.0,3.0,12.0,6.0,1.0,11.0,4.0,16.0,18.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
83,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,4,5,10,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,6.0,2,6,2,629.0,a04AM#X5~45~H2,,Serve,Transition,Monge Gerbaudo Savigliano,SCH-AND-01,Andrea Schiro,4.0,Attack,Half ball attack,Hard,#,X5,,,4,5,,2.0,,,,,,,,,,8.0,5.0,11.0,14.0,3.0,12.0,6.0,1.0,11.0,4.0,16.0,18.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
84,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,4,5,10,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,2.0,2,6,3,629.0,*08DT=~~~45,,Reception,,Negrini CTE Acqui Terme,GUA-FRA-03,Francesco Guastamacchia,8.0,Dig,Head ball dig,Standing Float,=,,,,4,5,,,,,,,,,,,,8.0,5.0,11.0,14.0,3.0,12.0,6.0,1.0,11.0,4.0,16.0,18.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
85,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,4,6,10,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,6.0,2,6,4,632.0,ap04:06,,Serve,,Monge Gerbaudo Savigliano,,,,Point,,,0,,,,,,,,,,,,,,,,,8.0,5.0,11.0,14.0,3.0,12.0,6.0,1.0,11.0,4.0,16.0,18.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
86,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,4,6,11,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,5.0,2,5,0,642.0,az5,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,8.0,5.0,11.0,14.0,3.0,12.0,1.0,11.0,4.0,16.0,18.0,6.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
87,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,4,6,11,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,5.0,2,5,1,657.0,a01SM-~~~51C,,Serve,,Monge Gerbaudo Savigliano,BAL-RIC-97,Riccardo Ballan,1.0,Serve,Jump-float serve,Jump Float,-,,,,5,1,C,,,,,,,,,,,8.0,5.0,11.0,14.0,3.0,12.0,1.0,11.0,4.0,16.0,18.0,6.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
88,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,4,6,11,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,2.0,2,5,2,657.0,*21RM+~~~51C,,Reception,,Negrini CTE Acqui Terme,TRO-FIL-05,Filippo Trombin,21.0,Reception,Jump-float serve reception,Jump Float,+,,,,5,1,C,,,,,,,,,,,8.0,5.0,11.0,14.0,3.0,12.0,1.0,11.0,4.0,16.0,18.0,6.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
89,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,1,4,6,11,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,2.0,2,5,2,657.0,*05ET+K1B,,Reception,,Negrini CTE Acqui Terme,BEL-GIU-03,Giuseppe Bellanova,5.0,Set,Head ball set,,+,,K1,,,,,,,,,,,,,,,8.0,5.0,11.0,14.0,3.0,12.0,1.0,11.0,4.0,16.0,18.0,6.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
